latitude,longitude,pdsi80_85,pdsi85_90,pdsi90_95,pdsi95_00,pdsi00_05,pdsi05_10,pdsi10_15,pdsi15_19
-1.769636194,136.7036886,-0.34,0.15,1.30,0.96,1.15,3.46,,
-1.769636194,136.7934303,-0.45,0.11,1.31,0.97,1.15,3.44,,
-1.769636194,137.2426777,-0.55,-0.41,1.38,0.91,1.04,2.90,,
-1.769636194,137.3324194,-0.62,-0.47,1.37,0.90,1.04,2.82,,
-1.769636194,137.4224306,-0.62,-0.50,1.33,0.88,1.05,2.75,,
-1.769636194,137.5121723,-0.63,-0.51,1.32,0.88,1.08,2.70,,
-1.769636194,137.601914,-0.51,-0.65,1.31,0.88,1.10,2.64,,
-1.769636194,137.6919252,-0.51,-0.68,1.30,0.88,1.11,2.58,,
-1.769636194,137.7816669,-0.51,-0.68,1.24,0.85,1.19,2.42,,
-1.769636194,137.8714086,-0.54,-0.64,0.94,0.76,1.15,2.37,,
-1.769636194,137.9614198,-0.53,-0.52,0.51,0.55,1.09,2.30,,
-1.769636194,138.0511615,-0.52,-0.38,0.40,0.49,1.01,2.28,,
-1.769636194,138.1409032,-0.60,-0.32,0.14,0.33,1.02,2.16,,
-1.769636194,138.2309144,-0.61,-0.23,0.06,0.34,0.99,2.16,,
-1.769636194,138.3206561,-0.60,-0.22,-0.16,0.31,0.98,2.00,,
-1.769636194,138.4103978,-0.60,-0.25,-0.43,0.27,0.97,1.91,,
-1.769636194,138.500409,-0.54,-0.42,-0.91,0.23,0.93,1.72,,
-1.679625002,119.3662934,-0.26,0.48,-0.58,0.97,0.28,1.06,,
-1.679625002,119.4560351,-0.25,0.49,-0.60,0.95,0.23,1.12,,
-1.679625002,119.5457768,-0.36,0.44,-0.70,0.73,0.15,0.93,,
-1.679625002,119.635788,-0.40,0.42,-0.89,0.57,0.13,0.86,,
-1.679625002,119.7255297,-0.41,0.42,-0.89,0.54,0.15,0.85,,
-1.679625002,119.8152714,-0.39,0.42,-0.85,0.53,0.16,0.77,,
-1.679625002,119.9052826,-0.41,0.39,-0.81,0.51,0.16,0.70,,
-1.679625002,119.9950243,-0.40,0.38,-0.83,0.42,0.14,0.64,,
-1.679625002,120.084766,-0.42,0.37,-0.84,0.33,0.16,0.56,,
-1.679625002,120.1747772,-0.46,0.36,-0.84,0.22,0.11,0.45,,
-1.679625002,120.2645189,-0.47,0.36,-0.79,0.13,0.13,0.48,,
-1.679625002,120.3542606,-0.50,0.34,-0.80,-0.03,0.12,0.43,,
-1.679625002,120.4442717,-0.50,0.25,-0.83,-0.13,0.12,0.41,,
-1.679625002,120.5340134,-0.50,0.29,-0.64,-0.15,0.12,0.35,,
-1.679625002,120.6237551,-0.55,0.22,-0.81,-0.05,0.22,0.34,,
-1.679625002,120.7137663,-0.54,0.19,-0.74,-0.21,0.22,0.31,,
-1.679625002,120.803508,-0.54,0.16,-0.19,-0.39,0.09,0.36,,
-1.679625002,120.8932497,-0.69,0.30,0.12,-0.40,0.00,0.41,,
-1.679625002,120.9832609,-0.90,0.15,0.52,-0.49,-0.04,0.47,,
-1.679625002,121.0730026,-0.97,0.21,0.97,-0.33,-0.06,0.47,,
-1.679625002,121.1627443,-0.85,0.21,1.72,-0.26,0.03,0.54,,
-1.679625002,121.2527555,-0.87,0.21,2.18,-0.24,0.02,0.69,,
-1.679625002,121.3424972,-0.93,0.26,1.93,-0.46,0.04,0.67,,
-1.679625002,121.4322389,-1.01,0.18,1.73,-0.68,0.05,0.65,,
-1.679625002,121.5222501,-1.07,0.19,1.53,-1.03,-0.02,0.54,,
-1.679625002,121.6119918,-1.02,0.21,1.26,-1.24,0.08,0.67,,
-1.679625002,121.7017335,-1.04,0.19,1.01,-1.43,0.10,0.74,,
-1.679625002,121.7917447,-1.06,0.19,0.89,-1.44,0.06,0.90,,
-1.679625002,121.8814864,-1.13,0.22,0.95,-1.29,0.01,0.85,,
-1.679625002,124.3966793,-1.42,0.80,1.04,0.21,0.09,-1.34,,
-1.679625002,124.4866905,-1.36,0.75,1.03,0.25,0.17,-1.33,,
-1.679625002,124.5764322,-1.25,0.66,1.04,0.37,0.21,-1.17,,
-1.679625002,124.6661739,-1.16,0.59,1.05,0.47,0.21,-1.09,,
-1.679625002,124.7561851,-1.11,0.54,0.84,0.40,0.27,-1.04,,
-1.679625002,127.451131,-0.56,-1.44,-0.87,-0.43,1.69,-0.07,,
-1.679625002,127.5408727,-0.55,-1.31,-0.85,-0.43,1.64,-0.04,,
-1.679625002,127.6306144,-0.54,-1.33,-0.85,-0.40,1.68,-0.05,,
-1.679625002,127.7206255,-0.54,-1.43,-0.80,-0.30,1.73,-0.04,,
-1.679625002,127.8103672,-0.59,-1.37,-0.83,-0.34,1.76,0.04,,
-1.679625002,127.9001089,-0.58,-1.51,-0.83,-0.36,1.79,0.07,,
-1.679625002,127.9901201,-0.57,-1.51,-0.85,-0.40,1.79,0.12,,
-1.679625002,128.0798618,-0.55,-1.40,-0.85,-0.40,1.81,0.14,,
-1.679625002,131.9425277,-0.64,0.72,1.36,0.60,0.72,3.25,,
-1.679625002,132.0325389,-0.64,0.74,1.41,0.60,0.71,3.15,,
-1.679625002,132.1222806,-0.63,0.97,1.50,0.58,0.70,2.98,,
-1.679625002,132.2120223,-0.56,0.87,1.74,0.66,0.88,2.79,,
-1.679625002,132.3020335,-0.55,0.90,1.74,0.66,0.87,2.65,,
-1.679625002,132.3917752,-0.54,0.95,1.70,0.67,0.87,2.59,,
-1.679625002,132.4815169,-0.52,0.96,1.68,0.67,0.76,2.51,,
-1.679625002,132.5715281,-0.50,0.98,1.66,0.67,0.76,2.52,,
-1.679625002,132.6612698,-0.48,0.99,1.64,0.65,0.76,2.57,,
-1.679625002,132.7510115,-0.44,1.00,1.57,0.65,0.78,2.57,,
-1.679625002,132.8410227,-0.41,0.99,1.55,0.64,0.77,2.63,,
-1.679625002,132.9307644,-0.39,0.99,1.52,0.65,0.74,2.63,,
-1.679625002,133.0205061,-0.38,0.99,1.51,0.66,0.74,2.64,,
-1.679625002,133.1105173,-0.36,0.98,1.49,0.67,0.73,2.66,,
-1.679625002,133.200259,-0.35,0.97,1.47,0.67,0.76,2.73,,
-1.679625002,133.2900006,-0.34,0.97,1.43,0.75,0.75,2.75,,
-1.679625002,133.3800118,-0.34,0.98,1.28,0.70,0.78,2.75,,
-1.679625002,133.4697535,-0.33,0.98,1.09,0.64,0.76,2.72,,
-1.679625002,133.5594952,-0.33,0.99,1.12,0.57,0.79,2.80,,
-1.679625002,133.6495064,-0.32,1.00,1.06,0.45,0.74,2.82,,
-1.679625002,133.7392481,-0.31,1.01,1.01,0.37,0.71,2.84,,
-1.679625002,133.8289898,-0.33,1.04,1.05,0.41,0.70,2.91,,
-1.679625002,133.919001,-0.35,1.00,1.08,0.41,0.72,2.93,,
-1.679625002,134.0087427,-0.32,0.89,0.96,0.31,0.59,3.04,,
-1.679625002,135.5359685,-0.08,0.44,1.44,1.01,1.06,4.56,,
-1.679625002,135.6257102,-0.07,0.41,1.42,1.01,1.05,4.56,,
-1.679625002,135.7154519,-0.06,0.40,1.42,1.02,1.17,4.57,,
-1.679625002,135.8054631,-0.04,0.39,1.42,1.02,1.16,4.40,,
-1.679625002,135.8952048,-0.01,0.36,1.37,0.98,1.15,4.36,,
-1.679625002,135.9849465,-0.01,0.36,1.37,0.98,1.15,4.34,,
-1.679625002,136.0749577,-0.01,0.34,1.36,0.97,1.15,4.29,,
-1.679625002,136.1646994,0.07,0.33,1.35,0.96,1.14,4.26,,
-1.679625002,137.4224306,-0.62,-0.51,1.33,0.89,1.06,3.01,,
-1.679625002,137.5121723,-0.63,-0.56,1.30,0.88,1.06,2.95,,
-1.679625002,137.601914,-0.46,-0.64,1.28,0.88,1.08,2.88,,
-1.679625002,137.6919252,-0.53,-0.67,1.26,0.87,1.09,2.81,,
-1.679625002,137.7816669,-0.52,-0.65,1.19,0.84,1.09,2.75,,
-1.679625002,137.8714086,-0.54,-0.65,0.91,0.75,1.14,2.61,,
-1.679625002,137.9614198,-0.54,-0.52,0.54,0.62,1.06,2.52,,
-1.679625002,138.0511615,-0.54,-0.38,0.44,0.55,1.06,2.49,,
-1.679625002,138.1409032,-0.60,-0.33,0.19,0.37,1.05,2.45,,
-1.679625002,138.2309144,-0.63,-0.27,0.07,0.33,1.05,2.39,,
-1.589883306,119.3662934,-0.24,0.45,-0.61,1.03,0.20,1.02,,
-1.589883306,119.4560351,-0.24,0.49,-0.63,1.04,0.30,1.04,,
-1.589883306,119.5457768,-0.25,0.44,-0.70,0.80,0.20,0.93,,
-1.589883306,119.635788,-0.36,0.43,-0.77,0.68,0.14,0.76,,
-1.589883306,119.7255297,-0.40,0.42,-0.92,0.55,0.13,0.77,,
-1.589883306,119.8152714,-0.36,0.43,-0.80,0.60,0.23,0.73,,
-1.589883306,119.9052826,-0.40,0.42,-0.83,0.53,0.16,0.71,,
-1.589883306,119.9950243,-0.43,0.41,-0.87,0.42,0.16,0.64,,
-1.589883306,120.084766,-0.43,0.31,-0.82,0.37,0.12,0.49,,
-1.589883306,120.1747772,-0.47,0.30,-0.82,0.30,0.10,0.45,,
-1.589883306,120.2645189,-0.45,0.28,-0.77,0.21,0.13,0.43,,
-1.589883306,120.3542606,-0.46,0.28,-0.69,0.07,0.14,0.38,,
-1.589883306,120.4442717,-0.53,0.24,-0.87,-0.05,0.08,0.36,,
-1.589883306,120.5340134,-0.60,0.24,-0.71,-0.14,0.09,0.31,,
-1.589883306,120.6237551,-0.55,0.20,-0.81,-0.05,0.19,0.19,,
-1.589883306,120.7137663,-0.55,0.19,-0.78,-0.20,0.20,0.14,,
-1.589883306,120.803508,-0.58,0.17,-0.58,-0.36,0.21,0.26,,
-1.589883306,120.8932497,-0.74,0.28,-0.03,-0.41,-0.04,0.35,,
-1.589883306,120.9832609,-0.80,0.27,0.27,-0.56,-0.02,0.44,,
-1.589883306,121.0730026,-0.96,0.17,0.84,-0.53,0.00,0.52,,
-1.589883306,121.1627443,-0.83,0.21,1.36,-0.41,0.11,0.63,,
-1.589883306,121.2527555,-0.92,0.09,1.89,-0.38,0.08,0.76,,
-1.589883306,121.3424972,-0.99,0.18,1.66,-0.80,0.09,0.74,,
-1.589883306,121.4322389,-1.11,0.19,1.44,-0.96,0.06,0.68,,
-1.589883306,121.5222501,-1.14,0.12,1.18,-1.11,0.03,0.64,,
-1.589883306,121.6119918,-0.94,0.30,1.08,-1.33,0.07,0.76,,
-1.589883306,121.7017335,-1.03,0.24,0.88,-1.50,0.04,0.77,,
-1.589883306,121.7917447,-1.00,0.30,0.68,-1.73,0.02,0.91,,
-1.589883306,121.8814864,-1.15,0.36,0.85,-1.44,0.02,0.91,,
-1.589883306,121.9712281,-1.25,0.46,0.96,-1.21,0.00,0.97,,
-1.589883306,122.0612393,-1.51,0.48,1.01,-1.11,0.06,1.06,,
-1.589883306,122.150981,-1.56,0.57,1.01,-1.01,0.03,1.02,,
-1.589883306,123.1392176,-1.81,1.12,1.01,0.66,-0.32,-1.34,,
-1.589883306,123.2289593,-1.83,1.12,1.00,0.67,-0.32,-1.51,,
-1.589883306,127.451131,-0.58,-1.17,-0.63,-0.35,1.75,-0.20,,
-1.589883306,127.5408727,-0.56,-1.01,-0.62,-0.25,1.77,-0.17,,
-1.589883306,127.6306144,-0.53,-0.83,-0.63,-0.01,1.91,-0.11,,
-1.589883306,127.7206255,-0.55,-0.84,-0.60,0.02,2.00,-0.02,,
-1.589883306,127.8103672,-0.52,-0.81,-0.61,-0.03,2.01,0.02,,
-1.589883306,127.9001089,-0.54,-0.90,-0.64,-0.08,1.99,-0.02,,
-1.589883306,127.9901201,-0.60,-1.10,-0.67,-0.18,1.94,-0.03,,
-1.589883306,128.0798618,-0.61,-1.22,-0.67,-0.17,1.95,-0.01,,
-1.589883306,131.9425277,-0.62,0.70,1.34,0.53,0.71,3.07,,
-1.589883306,132.0325389,-0.63,0.73,1.38,0.56,0.69,2.96,,
-1.589883306,132.1222806,-0.61,0.95,1.45,0.46,0.77,2.80,,
-1.589883306,132.2120223,-0.55,1.01,1.48,0.57,0.80,2.58,,
-1.589883306,132.3020335,-0.53,0.88,1.47,0.59,0.81,2.53,,
-1.589883306,132.3917752,-0.51,0.89,1.47,0.60,0.80,2.48,,
-1.589883306,132.4815169,-0.49,0.94,1.45,0.60,0.80,2.35,,
-1.589883306,132.5715281,-0.48,0.94,1.44,0.60,0.79,2.34,,
-1.589883306,132.6612698,-0.46,0.96,1.42,0.58,0.79,2.44,,
-1.589883306,132.7510115,-0.44,0.97,1.39,0.57,0.81,2.40,,
-1.589883306,132.8410227,-0.42,0.97,1.37,0.57,0.81,2.42,,
-1.589883306,132.9307644,-0.40,0.99,1.36,0.57,0.77,2.50,,
-1.589883306,133.0205061,-0.38,0.98,1.35,0.53,0.80,2.56,,
-1.589883306,133.1105173,-0.37,0.98,1.33,0.54,0.79,2.57,,
-1.589883306,133.200259,-0.36,0.98,1.31,0.56,0.78,2.60,,
-1.589883306,133.2900006,-0.35,0.97,1.31,0.63,0.81,2.63,,
-1.589883306,133.3800118,-0.34,0.96,1.09,0.56,0.80,2.57,,
-1.589883306,133.4697535,-0.33,0.96,1.06,0.51,0.79,2.54,,
-1.589883306,133.5594952,-0.32,0.98,1.09,0.45,0.77,2.59,,
-1.589883306,133.6495064,-0.32,0.98,1.04,0.38,0.74,2.67,,
-1.589883306,133.7392481,-0.32,1.01,1.02,0.32,0.72,2.69,,
-1.589883306,133.8289898,-0.33,0.99,1.02,0.31,0.64,2.80,,
-1.589883306,133.919001,-0.29,0.79,0.87,0.24,0.56,2.68,,
-1.589883306,134.0087427,-0.40,0.88,0.95,0.32,0.55,2.96,,
-1.589883306,134.0984844,-0.42,0.82,1.00,0.42,0.56,3.20,,
-1.589883306,134.1884956,0.00,0.00,0.00,0.00,0.00,0.00,,
-1.589883306,137.601914,-0.44,-0.54,1.24,0.86,1.06,3.11,,
-1.589883306,137.6919252,-0.54,-0.67,1.21,0.85,1.07,3.03,,
-1.589883306,137.7816669,-0.54,-0.66,1.10,0.82,1.06,2.95,,
-1.589883306,137.8714086,-0.55,-0.59,0.89,0.76,1.14,2.83,,
-1.589883306,137.9614198,-0.55,-0.48,0.57,0.64,1.09,2.76,,
-1.500141609,119.3662934,-0.15,0.54,-0.64,1.15,0.21,1.03,,
-1.500141609,119.4560351,-0.16,0.49,-0.66,1.11,0.29,1.04,,
-1.500141609,119.5457768,-0.16,0.44,-0.70,0.91,0.30,0.92,,
-1.500141609,119.635788,-0.26,0.43,-0.74,0.78,0.21,0.78,,
-1.500141609,119.7255297,-0.31,0.44,-0.73,0.77,0.26,0.81,,
-1.500141609,119.8152714,-0.37,0.42,-0.85,0.59,0.16,0.79,,
-1.500141609,119.9052826,-0.40,0.41,-0.90,0.52,0.15,0.74,,
-1.500141609,119.9950243,-0.37,0.39,-0.79,0.49,0.26,0.68,,
-1.500141609,120.084766,-0.46,0.39,-0.88,0.36,0.14,0.52,,
-1.500141609,120.1747772,-0.47,0.38,-0.84,0.31,0.14,0.44,,
-1.500141609,120.2645189,-0.49,0.37,-0.88,0.21,0.13,0.37,,
-1.500141609,120.3542606,-0.45,0.24,-0.71,0.10,0.14,0.29,,
-1.500141609,120.4442717,-0.48,0.26,-0.71,-0.01,0.12,0.24,,
-1.500141609,120.5340134,-0.58,0.25,-0.86,-0.12,0.10,0.19,,
-1.500141609,120.6237551,-0.55,0.22,-0.74,-0.09,0.16,0.13,,
-1.500141609,120.7137663,-0.49,0.22,-0.64,-0.12,0.15,-0.02,,
-1.500141609,120.803508,-0.60,0.18,-0.56,-0.35,0.22,0.11,,
-1.500141609,120.8932497,-0.69,0.26,-0.15,-0.45,0.04,0.31,,
-1.500141609,120.9832609,-0.81,0.22,0.05,-0.57,0.05,0.40,,
-1.500141609,121.0730026,-0.82,0.17,0.70,-0.65,0.10,0.49,,
-1.500141609,121.1627443,-0.91,0.14,1.03,-0.75,0.16,0.52,,
-1.500141609,121.2527555,-0.99,0.10,1.52,-0.86,0.19,0.65,,
-1.500141609,121.3424972,-1.02,0.09,1.36,-0.97,0.18,0.75,,
-1.500141609,121.4322389,-1.16,0.14,1.14,-1.10,0.16,0.77,,
-1.500141609,121.5222501,-1.13,0.12,1.02,-1.26,0.16,0.80,,
-1.500141609,121.6119918,-1.06,0.17,0.87,-1.50,0.24,0.87,,
-1.500141609,121.7017335,-1.07,0.17,0.65,-1.72,0.22,0.90,,
-1.500141609,121.7917447,-1.13,0.17,0.71,-1.62,0.12,0.95,,
-1.500141609,121.8814864,-1.23,0.37,0.86,-1.38,0.04,1.02,,
-1.500141609,121.9712281,-1.28,0.48,0.92,-1.25,-0.02,1.01,,
-1.500141609,122.0612393,-1.31,0.58,0.97,-1.10,-0.04,0.98,,
-1.500141609,122.150981,-1.53,0.83,1.15,-0.87,0.11,1.01,,
-1.500141609,122.2407227,-1.62,0.90,1.19,-0.64,0.16,0.99,,
-1.500141609,122.3307338,-1.66,0.88,1.27,-0.40,-0.02,0.71,,
-1.500141609,122.869723,-1.74,1.14,1.25,0.68,-0.26,-0.96,,
-1.500141609,122.9594647,-1.76,1.17,1.15,0.68,-0.30,-1.19,,
-1.500141609,123.2289593,-1.81,1.10,1.16,0.68,-0.32,-1.51,,
-1.500141609,123.4087122,-1.87,1.12,1.03,0.69,-0.29,-1.85,,
-1.500141609,127.451131,-0.58,-0.70,-0.51,-0.02,1.80,-0.29,,
-1.500141609,127.5408727,-0.59,-0.61,-0.47,0.12,1.84,-0.25,,
-1.500141609,127.6306144,-0.53,-0.41,-0.43,0.37,1.99,-0.21,,
-1.500141609,127.7206255,-0.53,-0.39,-0.40,0.45,2.01,-0.11,,
-1.500141609,127.8103672,-0.57,-0.56,-0.39,0.27,1.91,-0.27,,
-1.500141609,127.9001089,-0.55,-0.64,-0.47,0.19,2.00,-0.19,,
-1.500141609,127.9901201,-0.59,-0.84,-0.48,0.03,1.99,-0.19,,
-1.500141609,131.2240552,-0.72,0.24,0.97,0.41,5.21,2.35,,
-1.500141609,131.6730331,-0.49,0.66,1.02,0.38,1.68,2.94,,
-1.500141609,131.7630443,-0.50,0.71,1.08,0.30,0.85,3.01,,
-1.500141609,131.852786,-0.60,0.72,1.11,0.41,0.84,2.95,,
-1.500141609,131.9425277,-0.61,0.72,1.30,0.48,0.68,2.81,,
-1.500141609,132.0325389,-0.61,0.74,1.38,0.50,0.76,2.64,,
-1.500141609,132.1222806,-0.59,0.80,1.37,0.38,0.74,2.49,,
-1.500141609,132.2120223,-0.54,0.88,1.40,0.48,0.78,2.39,,
-1.500141609,132.3020335,-0.51,0.90,1.38,0.50,0.78,2.35,,
-1.500141609,132.3917752,-0.49,0.91,1.37,0.50,0.78,2.26,,
-1.500141609,132.4815169,-0.48,0.92,1.37,0.51,0.78,2.24,,
-1.500141609,132.5715281,-0.46,0.92,1.36,0.50,0.82,2.21,,
-1.500141609,132.6612698,-0.45,0.97,1.35,0.50,0.81,2.29,,
-1.500141609,132.7510115,-0.43,0.97,1.32,0.48,0.79,2.23,,
-1.500141609,132.8410227,-0.42,0.97,1.28,0.48,0.79,2.29,,
-1.500141609,132.9307644,-0.40,0.96,1.26,0.47,0.81,2.33,,
-1.500141609,133.0205061,-0.39,0.95,1.24,0.42,0.80,2.36,,
-1.500141609,133.1105173,-0.38,0.95,1.23,0.43,0.80,2.45,,
-1.500141609,133.200259,-0.36,0.94,1.22,0.46,0.80,2.48,,
-1.500141609,133.2900006,-0.35,0.98,1.23,0.48,0.79,2.44,,
-1.500141609,133.3800118,-0.33,0.90,1.03,0.40,0.78,2.35,,
-1.500141609,133.4697535,-0.32,0.90,1.05,0.34,0.75,2.34,,
-1.500141609,133.5594952,-0.32,0.90,1.00,0.28,0.70,2.36,,
-1.500141609,133.6495064,-0.37,0.84,0.97,0.24,0.68,2.45,,
-1.500141609,133.7392481,-0.36,0.84,0.95,0.17,0.49,2.47,,
-1.500141609,133.8289898,-0.28,0.81,0.92,0.17,0.48,2.47,,
-1.500141609,133.919001,-0.27,0.77,0.90,0.21,0.48,2.60,,
-1.500141609,134.0087427,-0.28,0.78,0.84,0.22,0.55,2.77,,
-1.500141609,134.0984844,-0.40,0.84,0.91,0.40,0.53,3.13,,
-1.500141609,134.1884956,-0.42,0.76,0.90,0.43,0.56,3.30,,
-1.500141609,135.1764627,-0.13,0.47,1.27,0.90,0.99,4.18,,
-1.500141609,135.2664739,-0.13,0.48,1.31,0.95,1.06,4.29,,
-1.500141609,137.7816669,-0.55,-0.63,1.05,0.81,1.16,3.17,,
-1.500141609,137.8714086,-0.53,-0.50,0.86,0.76,1.16,3.05,,
-1.410399912,119.3662934,-0.17,0.50,-0.64,1.20,0.21,1.11,,
-1.410399912,119.4560351,-0.17,0.52,-0.65,1.19,0.22,1.05,,
-1.410399912,119.5457768,-0.13,0.52,-0.66,1.10,0.33,0.96,,
-1.410399912,119.635788,-0.12,0.49,-0.70,0.96,0.34,0.82,,
-1.410399912,119.7255297,-0.24,0.37,-0.76,0.77,0.24,0.77,,
-1.410399912,119.8152714,-0.39,0.36,-0.87,0.64,0.19,0.70,,
-1.410399912,119.9052826,-0.36,0.36,-0.82,0.66,0.21,0.72,,
-1.410399912,119.9950243,-0.36,0.34,-0.80,0.56,0.30,0.59,,
-1.410399912,120.084766,-0.42,0.32,-0.76,0.45,0.25,0.51,,
-1.410399912,120.1747772,-0.44,0.31,-0.75,0.39,0.22,0.56,,
-1.410399912,120.2645189,-0.52,0.32,-0.81,0.31,0.13,0.53,,
-1.410399912,120.3542606,-0.51,0.33,-0.74,0.23,0.08,0.48,,
-1.410399912,120.4442717,-0.58,0.35,-0.93,-0.02,0.10,0.45,,
-1.410399912,120.5340134,-0.57,0.35,-0.89,-0.01,0.11,0.33,,
-1.410399912,120.6237551,-0.47,0.25,-0.79,0.08,0.20,0.16,,
-1.410399912,120.7137663,-0.50,0.44,-0.73,-0.07,0.19,0.08,,
-1.410399912,120.803508,-0.58,0.20,-0.64,-0.22,0.22,0.10,,
-1.410399912,120.8932497,-0.71,0.13,-0.50,-0.48,0.12,0.27,,
-1.410399912,120.9832609,-0.77,0.14,-0.32,-0.62,0.16,0.35,,
-1.410399912,121.1627443,-1.11,-0.06,0.39,-0.90,0.23,0.66,,
-1.410399912,121.2527555,-1.15,-0.19,0.94,-1.26,0.32,0.86,,
-1.410399912,121.3424972,-1.19,-0.08,0.88,-1.42,0.32,0.94,,
-1.410399912,121.4322389,-1.25,-0.16,0.73,-1.45,0.30,0.94,,
-1.410399912,121.5222501,-1.19,-0.09,0.66,-1.61,0.32,0.97,,
-1.410399912,121.6119918,-1.18,0.02,0.55,-1.77,0.29,0.97,,
-1.410399912,121.7017335,-1.17,0.04,0.48,-1.83,0.22,1.15,,
-1.410399912,121.7917447,-1.23,0.21,0.64,-1.64,0.24,1.10,,
-1.410399912,121.8814864,-1.29,0.34,0.86,-1.37,0.11,1.05,,
-1.410399912,121.9712281,-1.31,0.47,0.95,-1.18,-0.06,0.62,,
-1.410399912,122.0612393,-1.30,0.61,1.01,-1.07,-0.04,0.53,,
-1.410399912,122.150981,-1.55,0.78,1.22,-0.56,-0.01,0.55,,
-1.410399912,122.2407227,-1.66,0.96,1.34,-0.16,0.02,0.60,,
-1.410399912,122.3307338,-1.66,1.01,1.36,0.01,0.01,0.51,,
-1.410399912,122.4204755,-1.67,1.02,1.26,0.22,-0.07,0.20,,
-1.410399912,122.869723,-1.66,1.03,1.25,0.54,-0.20,-0.99,,
-1.410399912,122.9594647,-1.57,1.02,1.25,0.49,-0.16,-1.18,,
-1.410399912,123.0492064,-1.79,1.16,1.16,0.76,-0.24,-1.51,,
-1.410399912,123.2289593,-1.82,1.12,0.98,0.76,-0.28,-1.82,,
-1.410399912,123.318701,-1.81,1.11,0.96,0.74,-0.25,-1.93,,
-1.410399912,123.4087122,-1.71,1.00,1.16,0.57,-0.18,-1.92,,
-1.410399912,123.4984539,-1.74,1.02,1.14,0.61,-0.22,-2.06,,
-1.410399912,127.3611198,-0.62,-0.46,-0.14,0.46,2.10,-0.35,,
-1.410399912,127.5408727,-0.64,-0.41,-0.06,0.58,2.17,-0.38,,
-1.410399912,127.6306144,-0.63,-0.27,-0.02,0.64,2.12,-0.42,,
-1.410399912,127.7206255,-0.59,-0.24,0.01,0.76,2.12,-0.44,,
-1.410399912,130.9545606,-0.85,0.01,0.94,0.75,5.35,1.90,,
-1.410399912,131.0443023,-0.87,0.17,0.96,0.66,5.23,1.90,,
-1.410399912,131.134044,-0.85,0.22,0.95,0.54,5.18,1.94,,
-1.410399912,131.2240552,-0.74,0.26,0.94,0.42,5.20,2.00,,
-1.410399912,131.4035386,-0.66,0.41,1.00,0.37,4.42,2.13,,
-1.410399912,131.4935497,-0.62,0.49,0.95,0.36,3.58,2.22,,
-1.410399912,131.5832914,-0.60,0.49,0.97,0.44,2.85,2.32,,
-1.410399912,131.6730331,-0.59,0.69,1.03,0.29,1.72,2.49,,
-1.410399912,131.7630443,-0.46,0.75,1.09,0.26,0.84,2.50,,
-1.410399912,131.852786,-0.56,0.77,1.06,0.36,0.82,2.45,,
-1.410399912,131.9425277,-0.57,0.79,1.04,0.40,0.77,2.36,,
-1.410399912,132.0325389,-0.57,0.81,1.16,0.33,0.74,2.26,,
-1.410399912,132.1222806,-0.54,0.88,1.24,0.32,0.75,2.16,,
-1.410399912,132.2120223,-0.49,0.89,1.26,0.37,0.73,2.11,,
-1.410399912,132.3020335,-0.47,0.90,1.20,0.39,0.77,2.05,,
-1.410399912,132.3917752,-0.46,0.92,1.22,0.38,0.76,1.97,,
-1.410399912,132.4815169,-0.45,0.94,1.29,0.36,0.77,1.94,,
-1.410399912,132.5715281,-0.45,0.96,1.29,0.34,0.78,1.92,,
-1.410399912,132.6612698,-0.47,0.97,1.30,0.31,0.86,1.91,,
-1.410399912,132.7510115,-0.42,0.97,1.28,0.31,0.79,1.89,,
-1.410399912,132.8410227,-0.40,0.93,1.20,0.29,0.72,1.85,,
-1.410399912,132.9307644,-0.39,0.94,1.20,0.29,0.74,2.00,,
-1.410399912,133.0205061,-0.38,0.92,1.17,0.27,0.70,2.00,,
-1.410399912,133.1105173,-0.36,0.92,1.03,0.27,0.70,2.03,,
-1.410399912,133.200259,-0.42,0.86,1.05,0.29,0.73,2.10,,
-1.410399912,133.2900006,-0.41,0.85,1.02,0.27,0.71,2.08,,
-1.410399912,133.3800118,-0.38,0.82,1.00,0.22,0.64,1.98,,
-1.410399912,133.4697535,-0.37,0.83,0.99,0.22,0.65,2.12,,
-1.410399912,133.5594952,-0.37,0.83,0.99,0.21,0.73,2.21,,
-1.410399912,133.6495064,-0.34,0.77,0.83,0.16,0.42,2.17,,
-1.410399912,133.7392481,-0.34,0.79,0.87,0.14,0.42,2.30,,
-1.410399912,133.8289898,-0.26,0.75,0.82,0.15,0.45,2.37,,
-1.410399912,133.919001,-0.25,0.73,0.83,0.20,0.45,2.50,,
-1.410399912,134.0087427,-0.26,0.75,0.80,0.23,0.51,2.65,,
-1.410399912,134.0984844,-0.28,0.73,0.80,0.25,0.58,2.89,,
-1.410399912,134.1884956,-0.39,0.75,0.87,0.42,0.53,3.10,,
-1.32038872,119.3662934,-0.06,0.49,-0.61,1.26,0.20,1.12,,
-1.32038872,119.4560351,-0.15,0.49,-0.60,1.24,0.23,1.07,,
-1.32038872,119.5457768,-0.12,0.47,-0.61,1.17,0.33,0.94,,
-1.32038872,119.635788,-0.14,0.44,-0.77,0.93,0.30,0.77,,
-1.32038872,119.7255297,-0.22,0.42,-0.94,0.71,0.18,0.72,,
-1.32038872,119.8152714,-0.27,0.42,-0.94,0.65,0.18,0.74,,
